CodCliente,TotalPlan,Ubicacion,Genero,Edad,Antiguedad,Saldo,NoServicios,PagoApp,GamaAlta,TContrato,Churn
15796,741,Guatemala,M,52,1,327.98,2,0,0,1,1
15649,469,Escuintla,M,37,9,699.98,1,1,1,1,0
15811,477,Quetzaltenango,F,58,8,0,1,1,1,1,0
15679,737,Quetzaltenango,M,43,8,210,1,0,0,0,0
15579,835,Guatemala,M,25,7,550,2,1,1,1,0
15572,717,Quetzaltenango,F,33,0,0,1,1,1,1,0
15622,562,Guatemala,F,51,7,225,2,0,0,0,0
15636,758,Escuintla,M,61,2,0,2,1,1,1,0
15583,408,Guatemala,M,40,3,10.99,2,0,0,1,0
15718,650,Escuintla,F,32,4,10.99,1,1,1,1,0
15739,582,Quetzaltenango,M,33,2,328.97,1,1,1,1,0
15697,706,Escuintla,F,43,1,550,2,1,0,1,0
15763,567,Quetzaltenango,M,41,0,0,1,1,1,1,0
15796,720,Guatemala,M,29,2,877,2,1,0,0,0
15626,631,Escuintla,F,31,2,100,2,1,0,0,0
15765,623,Escuintla,M,41,2,368,1,1,0,0,0
15742,514,Guatemala,M,35,3,10.99,1,1,0,1,0
15786,650,Quetzaltenango,F,35,3,0,2,1,1,1,0
15685,673,Escuintla,F,35,6,225,2,1,0,0,0
15627,504,Guatemala,F,32,8,0,1,0,0,0,0
15783,723,Quetzaltenango,M,37,3,149,2,1,0,1,0
15726,645,Guatemala,M,25,0,600,1,1,0,1,0
15802,664,Escuintla,M,41,7,10.99,1,1,1,1,0
15607,760,Escuintla,M,43,6,549.97,1,1,1,0,0
15695,766,Escuintla,M,36,5,0,1,0,1,1,0
15812,634,Guatemala,M,37,5,131.72,2,0,0,1,0
15687,640,Quetzaltenango,F,31,10,0,1,1,0,0,0
15729,784,Quetzaltenango,M,28,2,0,2,1,1,1,0
15698,547,Quetzaltenango,F,42,1,299,1,1,0,1,1
15570,608,Quetzaltenango,F,40,8,450,1,0,0,0,0
15809,547,Guatemala,F,35,4,475.69,1,1,1,1,0
15745,612,Guatemala,F,43,4,99,2,1,1,1,0
15580,573,Escuintla,M,28,8,1177,2,0,0,0,0
15578,615,Escuintla,M,32,5,10.99,1,1,1,1,0
15631,710,Guatemala,F,33,2,0,2,1,0,0,0
15692,674,Quetzaltenango,F,38,10,10.99,1,1,0,1,0
15810,702,Escuintla,F,38,9,659.97,2,1,1,1,0
15723,616,Guatemala,M,37,9,0,1,1,0,1,0
15733,688,Escuintla,M,32,6,225,1,1,1,0,0
15610,605,Guatemala,M,36,7,948.2,1,1,0,1,0
15792,676,Guatemala,M,33,6,0,1,0,0,0,0
15723,708,Escuintla,M,33,3,10.99,2,1,0,1,0
15802,745,Escuintla,F,38,7,1682.25,2,1,1,1,0
15756,661,Escuintla,M,20,8,648.45,1,1,0,1,0
15684,726,Guatemala,M,31,9,0,2,1,1,1,0
15776,475,Guatemala,M,40,7,225,1,0,1,0,1
15729,751,Quetzaltenango,M,54,9,0,2,0,1,0,0
15786,645,Quetzaltenango,F,59,8,10.99,2,0,0,1,1
15717,775,Guatemala,M,42,6,0,2,0,1,1,0
15718,540,Guatemala,M,41,3,399,2,1,0,1,0
15799,591,Guatemala,F,34,3,299,1,0,0,1,0
15626,596,Escuintla,M,60,7,225,1,0,1,0,0
15597,573,Escuintla,M,41,5,0,2,0,1,1,0
15570,577,Escuintla,M,31,6,0,1,1,1,1,0
15690,830,Quetzaltenango,F,40,8,299.47,1,0,1,1,0
15680,663,Guatemala,M,67,9,428.99,3,1,1,1,0
15810,421,Guatemala,M,34,2,0,2,1,1,1,0
15807,718,Escuintla,M,34,5,324,2,1,0,1,0
15712,655,Quetzaltenango,F,61,2,1372.23,2,1,1,1,0
15694,712,Guatemala,M,23,2,0,2,0,1,1,0
15723,663,Guatemala,M,28,4,2288.19,2,1,1,1,0
15654,640,Guatemala,F,47,6,0,2,0,1,1,1
15574,577,Escuintla,M,29,2,0,1,1,1,1,0
15807,546,Escuintla,F,36,7,0,1,0,0,1,0
15686,802,Quetzaltenango,M,37,9,478.66,1,0,1,1,0
15695,590,Guatemala,F,45,2,499.4,1,1,0,1,0
15722,594,Quetzaltenango,M,18,1,399,1,1,0,1,0
15799,577,Escuintla,M,51,2,0,1,0,0,1,1
15742,541,Guatemala,M,39,7,0,2,1,0,1,0
15658,781,Guatemala,F,27,5,0,2,0,0,1,0
15586,806,Quetzaltenango,M,34,2,3.99,2,1,0,1,0
15772,723,Quetzaltenango,F,49,0,0,1,1,1,1,1
15807,535,Guatemala,M,45,2,225,2,1,0,0,0
15603,768,Guatemala,F,36,3,328.99,1,0,1,1,0
15792,653,Quetzaltenango,M,41,1,298.64,1,1,0,1,1
15657,803,Quetzaltenango,F,50,8,199.99,1,0,0,0,1
15777,545,Escuintla,F,44,1,210,2,1,1,0,0
15653,581,Quetzaltenango,F,38,3,226,1,1,1,0,0
15724,513,Quetzaltenango,F,49,5,399,1,1,0,1,0
15689,731,Guatemala,M,29,5,158.99,1,0,0,1,0
15801,727,Quetzaltenango,M,39,5,519.44,2,0,0,1,0
15653,560,Escuintla,M,47,1,0,1,0,0,0,1
15749,766,Quetzaltenango,M,27,5,657.97,1,1,0,1,1
15648,630,Quetzaltenango,F,23,4,0,1,0,1,0,0
15738,652,Quetzaltenango,M,41,9,657.98,1,1,0,1,0
15640,729,Quetzaltenango,M,40,5,225,2,1,0,0,0
15584,629,Guatemala,F,33,6,295.38,2,1,1,1,0
15760,667,Quetzaltenango,M,33,9,298.44,2,0,0,1,0
15569,671,Quetzaltenango,F,31,6,0,2,1,0,1,0
15597,768,Quetzaltenango,F,47,5,730,1,1,0,0,1
15604,732,Guatemala,F,35,3,0,2,1,0,0,0
15617,546,Guatemala,F,30,5,0,2,0,1,1,0
15645,630,Guatemala,M,55,2,0,1,1,1,1,1
15793,765,Quetzaltenango,F,46,8,398.5,2,0,1,1,1
15764,704,Guatemala,F,33,0,210,2,1,1,0,0
15802,470,Escuintla,F,48,6,0,1,1,1,0,0
15728,688,Quetzaltenango,F,34,9,0,2,0,1,1,0
15770,685,Guatemala,F,33,1,1273.66,3,0,1,1,1
15724,567,Guatemala,F,38,1,0,2,1,1,1,0
15753,720,Escuintla,M,64,3,0,2,1,0,1,1
15711,609,Guatemala,M,39,3,379.29,1,1,1,1,0
15632,521,Quetzaltenango,F,49,2,0,1,1,1,0,0
15693,556,Guatemala,F,30,7,0,2,1,1,1,0
15725,662,Quetzaltenango,M,30,5,1180.15,2,1,1,1,0
15684,704,Quetzaltenango,M,41,9,298.69,2,1,0,1,0
15692,750,Guatemala,F,38,1,0,2,1,0,1,0
15777,619,Escuintla,F,32,4,700,2,1,1,1,1
15656,468,Escuintla,M,26,1,0,1,1,0,0,0
15610,435,Quetzaltenango,M,44,3,399,1,1,0,1,0
15777,529,Guatemala,M,43,6,0,2,0,0,0,0
15611,702,Quetzaltenango,F,60,5,494.37,2,1,1,1,1
15630,608,Guatemala,F,41,5,450,2,1,1,0,0
15635,576,Guatemala,M,40,9,0,2,1,0,1,1
15648,666,Guatemala,F,27,1,195,1,0,1,0,0
15810,730,Guatemala,F,36,8,210,2,1,0,0,0
15705,647,Quetzaltenango,M,52,7,0,1,1,1,1,1
15730,516,Escuintla,F,27,1,310,1,0,1,0,0
15620,711,Guatemala,F,81,6,225,2,1,1,0,0
15741,736,Guatemala,M,54,7,402.66,2,0,1,1,0
15753,768,Guatemala,F,36,5,323.99,2,1,0,1,0
15711,427,Escuintla,M,40,8,724.99,2,1,1,1,0
15593,686,Escuintla,F,47,6,0,1,1,0,1,1
15579,690,Guatemala,F,42,5,0,2,0,1,0,0
15743,647,Escuintla,F,29,2,225,2,1,0,0,0
15791,714,Guatemala,M,35,3,0,2,1,1,1,0
15608,736,Quetzaltenango,F,36,8,499,1,1,1,1,1
15676,608,Guatemala,F,34,4,0,1,1,1,1,0
15813,809,Guatemala,F,39,5,687.97,1,1,0,1,0
15630,745,Guatemala,F,40,6,0,1,1,1,0,0
15736,781,Guatemala,M,38,2,0,1,0,1,0,1
15671,527,Guatemala,M,31,4,0,1,1,0,1,0
15574,595,Quetzaltenango,F,32,0,0,1,1,0,1,0
15718,850,Quetzaltenango,F,38,2,225,2,0,1,0,0
15762,569,Guatemala,M,37,9,0,1,1,0,0,0
15606,728,Guatemala,M,43,7,0,2,1,0,1,0
15713,473,Quetzaltenango,F,32,5,603.98,2,1,1,1,0
15768,738,Guatemala,M,29,2,149,2,1,1,1,0
15743,659,Guatemala,M,35,6,563.87,2,1,1,1,0
15660,597,Escuintla,M,38,6,149,2,1,1,1,0
15810,445,Quetzaltenango,F,61,2,0,1,0,1,1,0
15728,671,Guatemala,F,29,3,0,2,1,0,1,0
15683,656,Escuintla,F,34,6,450,1,1,0,0,1
15685,658,Guatemala,M,31,5,450,1,0,1,0,0
15663,698,Quetzaltenango,M,52,10,225,3,1,0,0,1
15617,655,Escuintla,M,38,9,0,1,0,1,1,0
15622,772,Escuintla,M,41,10,299,1,1,1,1,0
15703,681,Escuintla,M,33,10,0,1,0,0,1,0
15727,688,Quetzaltenango,M,29,9,0,2,1,0,1,0
15711,633,Quetzaltenango,M,40,5,0,2,1,1,1,0
15567,735,Guatemala,M,73,9,0,1,1,1,1,0
15760,521,Quetzaltenango,F,29,2,598,1,1,1,1,0
15605,541,Guatemala,M,36,5,0,2,1,0,1,0
15692,612,Quetzaltenango,F,36,2,0,2,0,0,1,0
15672,562,Guatemala,M,62,3,518,2,1,0,0,0
15600,703,Guatemala,F,32,6,0,2,0,0,0,0
15804,710,Escuintla,M,23,6,0,2,1,1,0,0
15576,731,Escuintla,F,40,5,1065.01,1,1,1,1,1
15796,703,Escuintla,M,58,4,0,1,0,1,1,0
15693,618,Guatemala,F,40,0,210,1,1,0,0,0
15748,689,Guatemala,F,29,1,328.41,2,1,1,1,0
15679,718,Guatemala,M,33,7,445.47,1,0,0,0,0
15753,608,Guatemala,M,37,5,0,2,0,0,1,0
15604,749,Escuintla,M,34,2,600.16,1,0,0,1,1
15666,753,Escuintla,M,51,4,328.99,2,0,1,1,1
15643,630,Escuintla,M,39,10,328.98,1,0,0,1,1
15764,693,Quetzaltenango,F,43,1,0,1,1,0,1,1
15747,838,Escuintla,F,40,6,0,1,0,1,1,1
15790,756,Quetzaltenango,F,39,5,0,2,1,1,1,0
15737,775,Guatemala,F,27,4,0,1,1,0,1,0
15737,635,Guatemala,F,33,5,225,2,1,0,0,0
15726,705,Escuintla,M,36,1,0,1,1,1,1,0
15804,481,Guatemala,M,40,3,520,1,1,1,1,0
15664,727,Escuintla,F,49,7,0,1,1,0,1,1
15688,595,Guatemala,M,20,4,1210.7,1,1,0,1,0
15583,535,Guatemala,F,38,0,0,1,1,0,1,0
15771,578,Guatemala,M,59,10,349.66,1,0,0,1,1
15779,597,Guatemala,F,29,5,1247.5,2,1,1,0,0
15784,449,Guatemala,F,21,7,0,2,0,0,1,0
15756,850,Quetzaltenango,F,43,8,210,2,1,0,0,0
15663,494,Guatemala,F,35,9,0,2,1,0,0,0
15793,676,Guatemala,F,34,8,0,1,0,0,1,0
15731,818,Quetzaltenango,M,43,10,300,1,1,1,1,0
15621,712,Escuintla,M,45,6,0,1,0,0,1,0
15691,672,Quetzaltenango,M,40,4,0,2,1,0,1,0
15781,636,Guatemala,M,35,9,299,1,0,0,1,0
15595,698,Guatemala,M,37,8,1202.98,2,0,0,1,0
15814,597,Quetzaltenango,F,43,7,0,2,1,0,1,0
15602,717,Guatemala,M,28,4,328.41,1,1,1,1,0
15747,614,Guatemala,M,49,1,518.44,2,1,0,1,0
15611,708,Quetzaltenango,F,23,4,0,1,1,0,1,0
15636,507,Quetzaltenango,M,36,9,225,3,1,0,0,1
15690,581,Guatemala,F,27,5,0,2,1,0,1,0
15680,579,Escuintla,F,39,2,0,2,1,0,1,0
15679,504,Escuintla,F,46,2,0,1,1,1,1,1
15778,737,Guatemala,F,32,7,225,2,0,1,0,0
15568,540,Escuintla,F,31,10,0,1,1,1,1,0
15747,609,Guatemala,M,32,7,0,1,0,0,0,0
15753,778,Guatemala,M,24,4,0,2,1,1,1,0
15750,621,Guatemala,M,40,10,799.69,1,0,0,1,0
15606,665,Quetzaltenango,M,63,7,499,1,1,1,1,1
15802,608,Guatemala,F,47,6,300,1,1,1,1,0
15767,680,Escuintla,M,36,7,0,2,1,0,0,0
15669,663,Quetzaltenango,F,46,2,225,1,1,1,0,0
15612,627,Quetzaltenango,F,35,2,299,1,1,1,1,1
15645,607,Guatemala,M,26,1,0,1,1,0,1,0
15650,681,Guatemala,F,43,8,357.97,1,0,0,1,0
15659,766,Guatemala,F,45,6,528.66,2,0,0,1,0
15616,694,Guatemala,M,30,2,327.59,3,0,1,1,0
15660,411,Guatemala,F,54,9,395,1,0,1,1,0
15652,742,Guatemala,M,39,8,0,1,1,1,0,0
15653,673,Escuintla,M,43,8,0,1,0,1,0,1
15628,529,Guatemala,M,61,1,0,2,1,1,1,0
15703,519,Guatemala,F,38,7,149,1,1,0,1,0
15610,573,Guatemala,M,35,9,0,2,1,0,0,0
15770,453,Quetzaltenango,F,28,3,180,1,1,0,0,0
15645,798,Quetzaltenango,F,39,6,248.99,1,1,1,0,0
15590,693,Escuintla,F,34,10,148.16,2,0,0,1,0
15568,637,Guatemala,F,44,2,225,2,1,0,0,0
15655,672,Guatemala,M,47,1,548.73,1,0,0,1,0
15665,597,Guatemala,F,28,0,518.44,1,1,0,1,0
15676,543,Guatemala,M,42,7,0,1,1,1,1,0
15716,695,Escuintla,F,56,4,157.98,2,1,0,1,0
15715,584,Guatemala,M,35,6,0,2,1,1,0,0
15569,652,Quetzaltenango,F,58,3,659.97,2,0,1,1,0
15628,601,Guatemala,M,38,4,0,1,1,1,1,0
15778,628,Escuintla,M,28,4,225,2,1,1,0,0
15793,607,Quetzaltenango,M,32,9,210,2,1,0,0,0
15798,646,Guatemala,F,46,8,1736.61,2,1,0,1,0
15764,572,Guatemala,M,30,6,382.45,1,1,0,1,0
15791,801,Escuintla,M,58,1,0,2,1,1,1,0
15631,597,Guatemala,F,26,8,0,1,1,0,1,0
15640,613,Guatemala,M,40,7,98,1,0,0,1,0
15710,529,Quetzaltenango,M,29,4,225,1,0,0,0,1
15771,794,Escuintla,F,37,9,788.99,2,1,0,1,0
15611,557,Guatemala,M,34,3,0,1,1,0,1,0
15670,499,Guatemala,F,28,4,225,1,1,1,0,0
15609,544,Guatemala,F,26,6,225,1,1,0,0,1
15567,739,Guatemala,F,30,6,300,1,0,0,1,0
15788,458,Quetzaltenango,F,43,1,225,2,1,0,0,0
15735,528,Guatemala,M,31,9,0,1,1,0,1,0
15774,773,Escuintla,M,51,4,225,2,0,0,0,1
15737,646,Guatemala,F,30,5,274.99,2,1,0,0,0
15758,564,Guatemala,M,31,0,450,1,1,1,0,0
15611,624,Quetzaltenango,F,52,0,413.89,1,0,0,1,1
15643,682,Guatemala,F,52,5,0,1,1,0,1,1
15744,726,Guatemala,F,44,2,0,2,1,1,1,0
15570,560,Guatemala,M,24,1,0,1,1,0,1,0
15792,382,Escuintla,M,36,0,262.17,1,1,1,1,1
15605,457,Escuintla,F,38,6,225,2,1,0,0,0
15605,673,Guatemala,F,37,10,225,2,1,1,0,0
15672,584,Guatemala,F,40,4,599,1,0,0,1,0
15812,629,Guatemala,F,39,10,0,2,1,1,1,1
15624,584,Quetzaltenango,F,37,10,301.69,4,1,1,1,1
15701,724,Guatemala,M,30,10,328.99,2,1,1,1,0
15762,644,Guatemala,M,31,5,0,2,1,1,1,0
15806,676,Quetzaltenango,F,48,2,0,1,1,0,1,1
15712,499,Guatemala,M,31,4,0,1,1,0,0,0
15600,598,Guatemala,M,60,4,0,1,1,0,1,1
15576,655,Quetzaltenango,F,37,4,0,1,1,0,1,1
15620,559,Guatemala,M,28,3,0,1,1,1,1,0
15623,543,Guatemala,F,67,0,350,1,1,1,1,0
15667,679,Guatemala,M,39,0,399,1,0,1,1,0
15584,594,Quetzaltenango,F,32,4,1102.99,2,1,1,1,0
15779,586,Guatemala,M,27,5,149,2,1,1,1,0
15644,776,Guatemala,F,31,5,0,2,1,0,0,0
15749,699,Guatemala,M,39,2,1582.98,1,1,1,1,0
15629,847,Quetzaltenango,F,35,5,225,1,1,1,0,0
15768,582,Quetzaltenango,M,35,8,436.37,2,1,1,1,0
15767,648,Guatemala,M,38,10,0,1,1,0,0,0
15635,618,Guatemala,F,49,9,225,3,1,1,0,1
15722,543,Guatemala,F,31,4,0,1,0,0,1,0
15766,642,Quetzaltenango,M,49,4,297.45,1,1,0,1,1
15586,462,Guatemala,M,27,4,0,1,1,0,1,0
15635,640,Escuintla,M,47,6,405,1,1,0,0,0
15655,740,Quetzaltenango,M,40,4,0,2,1,0,1,1
15639,773,Guatemala,F,50,4,0,2,1,0,1,0
15799,583,Quetzaltenango,F,32,7,0,2,1,1,1,0
15723,589,Escuintla,F,46,10,0,2,0,1,1,0
15775,509,Guatemala,M,35,8,0,2,0,1,1,0
15630,612,Quetzaltenango,M,32,9,0,2,1,0,0,0
15815,505,Escuintla,M,37,0,0,1,1,1,0,0
15697,546,Quetzaltenango,F,25,3,236.97,1,1,0,1,0
15681,681,Guatemala,F,41,0,0,2,1,0,0,0
15682,762,Guatemala,M,20,1,225,1,1,1,0,0
15650,786,Escuintla,M,29,7,225,2,1,0,0,0
15648,629,Escuintla,M,34,6,299,2,1,0,1,0
15795,787,Escuintla,F,39,7,0,1,0,1,1,0
15607,713,Escuintla,M,42,0,0,1,0,1,1,0
15624,541,Guatemala,F,39,6,0,1,1,0,1,0
15800,451,Guatemala,F,31,7,298.44,1,0,1,1,0
15667,644,Escuintla,M,49,10,299.44,2,1,1,1,0
15601,686,Guatemala,M,32,6,0,2,1,1,1,0
15622,847,Quetzaltenango,F,41,3,0,4,1,0,1,1
15758,765,Quetzaltenango,M,37,7,353.41,1,1,0,1,0
15688,678,Quetzaltenango,F,37,8,0,2,1,1,1,0
15652,539,Guatemala,M,20,0,0,1,1,1,1,0
15806,800,Guatemala,F,40,3,0,2,1,0,0,0
15649,799,Quetzaltenango,F,39,7,225,2,0,1,0,0
15677,629,Guatemala,F,61,6,0,2,1,1,1,0
15751,734,Quetzaltenango,F,52,6,299,2,0,1,1,0
15749,542,Guatemala,F,31,3,748.99,2,1,1,0,0
15656,414,Escuintla,M,60,3,0,2,1,1,1,0
15667,675,Guatemala,F,38,1,959.96,1,0,0,1,1
15682,683,Guatemala,F,38,5,395,1,1,0,1,0
15580,748,Guatemala,M,32,5,298,2,1,1,1,0
15785,596,Escuintla,M,29,2,600.05,2,1,1,1,0
15705,642,Guatemala,M,35,4,0,1,1,1,1,0
15712,499,Guatemala,F,21,3,570.69,1,1,1,1,0
15774,649,Escuintla,F,47,8,499,1,1,1,1,0
15583,739,Guatemala,M,42,2,0,2,1,0,1,0
15740,616,Guatemala,M,31,1,0,2,1,1,1,0
15793,560,Escuintla,F,33,9,699,1,0,1,1,0
15749,427,Quetzaltenango,M,42,1,331.03,1,1,1,1,0
15623,435,Guatemala,M,54,3,878.44,1,1,0,1,1
15604,633,Guatemala,M,29,7,350,1,1,1,1,0
15584,443,Guatemala,M,35,6,210,1,0,0,0,0
15573,727,Guatemala,M,62,5,0,2,0,1,0,0
15614,674,Guatemala,F,45,6,0,1,0,1,0,0
15679,661,Guatemala,F,31,3,0,1,1,1,1,0
15799,619,Escuintla,M,34,1,0,1,1,0,0,0
15752,562,Guatemala,F,27,3,0,2,1,0,1,0
15705,633,Guatemala,M,61,3,610.15,1,0,1,1,0
15713,551,Escuintla,F,48,5,0,1,0,0,1,0
15586,720,Quetzaltenango,F,29,7,0,1,1,1,0,1
15609,688,Guatemala,F,32,5,0,2,0,1,1,0
15769,635,Quetzaltenango,F,36,9,528.97,2,1,0,1,0
15676,561,Guatemala,F,31,1,0,2,1,1,1,0
15634,850,Guatemala,M,33,8,0,1,1,1,1,0
15679,636,Guatemala,M,36,5,0,2,1,1,1,0
15677,461,Quetzaltenango,F,74,1,0,2,1,1,0,0
15571,771,Quetzaltenango,F,38,5,0,2,1,0,1,0
15574,713,Guatemala,M,36,8,0,1,1,1,1,0
15740,658,Quetzaltenango,F,45,9,349.99,1,1,1,0,0
15702,586,Quetzaltenango,F,56,9,225,2,1,1,0,0
15699,737,Guatemala,M,30,8,0,1,0,0,1,0
15648,742,Quetzaltenango,M,27,5,568,2,0,0,1,0
15766,824,Guatemala,M,26,7,257,1,1,0,0,1
15591,701,Quetzaltenango,M,41,9,298.44,1,1,0,1,0
15583,623,Escuintla,F,43,4,499,2,0,0,1,0
15752,744,Guatemala,M,36,10,597.16,2,1,1,1,0
15741,698,Escuintla,F,38,1,864.42,1,0,0,1,0
15783,616,Guatemala,M,40,9,225,2,0,0,0,0
15598,662,Guatemala,F,39,5,0,2,1,0,0,0
15643,594,Guatemala,M,37,2,225,2,0,1,0,0
15680,685,Guatemala,M,40,2,249.61,2,1,1,1,0
15728,742,Guatemala,M,27,0,249.99,2,0,1,0,0
15621,678,Quetzaltenango,M,83,6,630,1,0,1,0,0
15733,651,Escuintla,M,47,2,0,2,1,1,1,0
15608,585,Quetzaltenango,M,50,2,0,1,1,0,0,1
15658,579,Quetzaltenango,M,40,10,0,2,1,0,1,0
15757,722,Quetzaltenango,F,37,0,0,1,0,0,1,0
15645,613,Quetzaltenango,F,51,7,0,1,1,1,0,1
15653,694,Guatemala,M,42,8,0,1,1,0,1,0
15766,550,Quetzaltenango,M,49,0,0,3,1,0,1,1
15585,741,Guatemala,M,42,6,0,1,1,0,1,1
15611,668,Escuintla,F,69,9,0,1,0,1,1,0
15575,529,Guatemala,F,27,1,328.99,2,1,1,1,0
15780,636,Guatemala,M,31,6,116.95,2,1,1,1,0
15686,563,Escuintla,M,61,1,0,1,1,0,1,1
15739,767,Guatemala,F,35,9,657.98,2,1,0,1,0
15815,644,Guatemala,M,50,9,0,4,1,0,0,1
15778,780,Quetzaltenango,M,71,9,338.99,2,1,1,1,0
15786,635,Escuintla,F,41,10,0,2,1,1,1,0
15601,641,Quetzaltenango,M,35,2,0,1,0,1,1,1
15624,593,Escuintla,F,40,2,299,1,1,1,1,0
15763,540,Quetzaltenango,F,35,7,0,2,1,0,1,0
15572,663,Escuintla,M,35,5,907.03,2,1,1,1,0
15780,630,Guatemala,M,34,9,0,2,1,1,1,0
15659,605,Quetzaltenango,M,19,8,296.24,1,1,1,1,0
15638,710,Quetzaltenango,F,62,9,0,1,1,0,0,1
15714,755,Guatemala,F,78,5,299,1,1,1,1,0
15777,641,Escuintla,M,25,10,0,2,1,1,1,0
15739,737,Quetzaltenango,M,50,4,199.97,2,1,0,0,0
15594,695,Guatemala,M,49,9,298.36,1,1,0,1,0
15797,466,Quetzaltenango,F,47,5,149,1,1,1,1,1
15691,558,Quetzaltenango,M,58,2,0,1,1,1,1,0
15722,665,Escuintla,M,29,1,0,2,1,1,1,0
15605,737,Guatemala,M,45,10,0,2,1,0,1,0
15702,654,Guatemala,M,29,7,0,2,1,1,1,0
15694,619,Guatemala,F,28,3,0,2,1,0,1,0
15798,845,Quetzaltenango,F,43,3,0,2,1,0,1,0
15720,727,Guatemala,F,28,2,0,1,1,0,1,0
15758,582,Guatemala,M,50,2,0,1,1,1,1,0
15805,716,Guatemala,M,41,9,550,1,1,1,1,0
15802,660,Escuintla,F,36,0,0,1,1,1,1,0
15807,664,Guatemala,F,34,7,0,1,0,0,1,0
15749,801,Guatemala,M,43,4,0,2,0,0,1,0
15689,615,Escuintla,M,42,4,0,3,0,1,0,0
15606,718,Quetzaltenango,M,63,7,298.57,1,1,1,1,0
15610,667,Guatemala,M,40,8,0,2,1,0,1,0
15693,670,Escuintla,M,37,0,199.97,1,1,1,0,0
15791,590,Guatemala,M,43,8,225,2,1,1,0,0
15621,739,Escuintla,F,40,8,0,1,1,0,1,0
15734,373,Guatemala,M,42,7,0,1,1,0,0,1
15814,418,Guatemala,F,46,9,0,1,1,1,1,1
15729,837,Guatemala,F,29,9,0,2,1,1,1,0
15606,645,Quetzaltenango,M,43,9,514.7,1,1,0,1,1
15671,552,Quetzaltenango,M,39,2,149,1,0,1,1,0
15641,580,Quetzaltenango,M,45,2,0,2,1,1,0,0
15701,684,Guatemala,M,35,3,158.99,1,1,1,1,0
15749,634,Escuintla,M,35,3,158.99,2,1,1,1,0
15780,607,Guatemala,F,49,9,211.83,2,1,0,0,0
15753,802,Guatemala,M,29,9,0.1,1,1,1,1,0
15656,736,Guatemala,F,36,6,226.63,1,1,0,1,0
15785,629,Guatemala,F,40,9,0,1,1,0,0,1
15670,737,Guatemala,M,28,8,0,2,1,0,1,0
15795,718,Escuintla,F,39,2,0,1,1,1,1,0
15732,561,Guatemala,M,43,4,0,4,0,0,1,1
15781,641,Guatemala,M,31,9,298.09,1,1,1,1,0
15775,677,Guatemala,M,30,1,0,1,0,1,1,0
15807,641,Escuintla,F,36,1,0,2,1,0,0,0
15632,658,Escuintla,F,32,5,0,1,1,1,0,0
15641,659,Quetzaltenango,M,48,4,0,2,1,0,0,1
15657,567,Guatemala,F,47,2,0,1,0,0,1,1
15709,584,Guatemala,F,26,0,0,1,1,0,1,0
15762,709,Escuintla,F,35,1,249.99,2,1,0,0,0
15626,690,Escuintla,F,26,2,0,2,1,1,1,0
15597,627,Guatemala,M,70,1,0,1,0,1,1,0
15756,765,Escuintla,M,45,2,299,1,1,1,1,0
15665,645,Guatemala,F,38,7,0,1,1,1,1,0
15739,716,Guatemala,F,23,2,0,2,0,1,1,0
15686,771,Guatemala,F,57,4,0,1,0,0,1,1
15759,687,Quetzaltenango,M,44,8,0,2,1,1,1,0
15672,717,Quetzaltenango,F,33,10,0,2,1,0,1,0
15594,524,Guatemala,M,32,1,0,1,0,0,1,0
15707,679,Escuintla,M,39,5,0,2,1,1,1,0
15756,538,Guatemala,F,32,2,87.28,1,1,1,1,0
15619,752,Quetzaltenango,F,37,5,249.99,2,1,1,0,0
15639,846,Escuintla,M,61,0,514.28,2,1,1,1,0
15571,532,Escuintla,F,39,0,0,2,1,0,0,0
15686,670,Quetzaltenango,M,43,9,0,1,1,0,1,1
15615,597,Quetzaltenango,F,35,8,0,1,1,1,0,0
15800,627,Quetzaltenango,M,52,1,439,2,0,1,1,0
15763,700,Escuintla,F,40,2,0,2,1,0,0,0
15672,766,Guatemala,F,52,7,399,2,0,1,1,0
15752,488,Guatemala,F,34,2,149,2,1,1,1,0
15744,694,Guatemala,M,39,5,0,1,1,1,1,0
15584,639,Guatemala,F,31,3,0,1,0,0,1,0
15601,705,Quetzaltenango,F,46,4,249.97,1,0,0,0,1
15674,810,Quetzaltenango,M,69,3,0,1,1,1,0,0
15695,638,Guatemala,F,36,6,225,1,1,0,0,0
15792,595,Escuintla,F,43,5,450,2,0,0,0,0
15807,575,Guatemala,M,36,7,0,1,1,1,0,1
15743,850,Guatemala,M,31,6,398.61,2,1,1,1,0
15652,419,Escuintla,F,27,2,399.97,1,0,1,0,0
15767,640,Guatemala,M,55,10,148.83,1,1,0,1,0
15591,570,Escuintla,M,34,10,0,2,0,1,1,0
15734,640,Quetzaltenango,F,46,5,0,2,1,0,1,0
15796,689,Quetzaltenango,F,40,4,199.97,4,1,0,0,1
15724,725,Guatemala,M,26,6,299,1,0,0,1,0
15737,751,Guatemala,F,44,10,0,2,1,0,1,0
15632,544,Escuintla,F,53,9,499.98,1,1,0,0,1
15750,768,Quetzaltenango,F,43,2,450,2,0,0,0,0
15795,648,Quetzaltenango,M,37,6,299.97,1,1,0,0,0
15656,577,Escuintla,F,33,6,698.89,2,1,0,1,0
15643,639,Escuintla,F,27,2,299,1,1,1,1,0
15798,686,Quetzaltenango,M,26,1,158.99,1,1,1,1,0
15637,657,Guatemala,F,28,7,199,2,0,1,1,0
